trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
481,False,"{'a': 0.001, 'e': 0.017549922444824378}",25,17,12.667223193880371,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.001, 'e': 0.017124033315727726}",20,5,23.62876909198679,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.001, 'e': 0.016708303595388274}",25,11,12.271610898486136,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
484,False,"{'a': 0.001, 'e': 0.01630249937144095}",20,0,33.68146460607199,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
485,False,"{'a': 0.001, 'e': 0.015906391711814717}",20,13,11.65150777316647,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.001, 'e': 0.015519756578408893}",30,16,27.97777206056673,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.001, 'e': 0.01514237474126236}",25,11,27.33846381830026,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.001, 'e': 0.01477403169327307}",20,8,22.294582783908215,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.001, 'e': 0.014414517565521152}",20,3,32.876272377700715,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.001, 'e': 0.014063627043245477}",20,8,19.20757297717517,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.001, 'e': 0.013721159282518915}",30,17,23.15275788254157,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.001, 'e': 0.013386917827664772}",35,13,23.419427826996802,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
493,False,"{'a': 0.001, 'e': 0.013060710529453007}",30,16,27.00549461059479,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.001, 'e': 0.01274234946411161}",25,5,28.30806733915152,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.001, 'e': 0.012431650853185821}",20,10,-27.583122054878878,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
496,False,"{'a': 0.001, 'e': 0.012128434984274239}",30,8,-1.5470584503105531,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
497,False,"{'a': 0.001, 'e': 0.011832526132668757}",25,14,18.002277755737374,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.001, 'e': 0.0115437524839223}",35,0,46.61111264353778,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
499,False,"{'a': 0.001, 'e': 0.011261946057365697}",25,8,28.08865224052149,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.001, 'e': 0.010986942630593181}",30,12,25.30885764088423,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.001, 'e': 0.010718581664932985}",30,10,25.072883006256546,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
502,False,"{'a': 0.001, 'e': 0.010456706231918064}",20,11,14.94378899890662,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.001, 'e': 0.010201162940769648}",25,5,29.151080714702726,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.001, 'e': 0.009951801866904328}",25,0,38.48885622658026,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
505,False,"{'a': 0.001, 'e': 0.00970847648147407}",20,10,23.40771236719005,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.001, 'e': 0.00947104358194611}",30,15,26.835814136007045,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.001, 'e': 0.009239363223728835}",25,16,17.826134342662634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.001, 'e': 0.009013298652847833}",25,10,24.81882536334991,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.001, 'e': 0.008792716239674925}",35,22,23.48806882520641,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.001, 'e': 0.008577485413711988}",25,5,33.8381997913059,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.001, 'e': 0.008367478599429594}",35,14,38.74133169469031,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.001, 'e': 0.008162571153159891}",30,20,15.482157329005796,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.001, 'e': 0.007962641301041719}",20,6,22.158879511357625,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.001, 'e': 0.007767570078015005}",20,11,14.265026260495867,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.001, 'e': 0.007577241267860813}",25,14,19.750359781728555,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.001, 'e': 0.0073915413442819725}",20,0,30.25466090598402,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
517,False,"{'a': 0.001, 'e': 0.007210359413019042}",20,12,18.135634008923354,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.001, 'e': 0.007033587154995168}",25,13,24.180155650321595,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.001, 'e': 0.006861118770482806}",20,10,16.273011693166943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.001, 'e': 0.006692850924284857}",25,7,27.70235359366566,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.001, 'e': 0.006528682691921701}",25,2,41.14240871053002,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.001, 'e': 0.0063685155068155435}",25,19,11.085976086085212,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.001, 'e': 0.006212253108462717}",20,16,6.932807820446728,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.001, 'e': 0.006059801491584118}",20,11,17.463953157678745,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.001, 'e': 0.0059110688562437974}",20,16,7.783248658520286,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.001, 'e': 0.005765965558924904}",25,20,11.411801023405411,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.001, 'e': 0.005624404064552277}",30,18,22.34160744750132,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.001, 'e': 0.0054862988994504105}",25,5,36.60765836271307,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.001, 'e': 0.005351566605225273}",30,10,11.477556382011958,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
530,False,"{'a': 0.001, 'e': 0.005220125693558399}",25,3,38.752109940707946,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.001, 'e': 0.005091896601901122}",25,12,21.759589174445622,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.001, 'e': 0.004966801650056958}",20,14,12.850454927924744,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.001, 'e': 0.004844764997639805}",20,10,16.393599893709343,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.001, 'e': 0.004725712602395482}",20,3,-13.278203262815412,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
535,False,"{'a': 0.001, 'e': 0.00460957217937421}",25,8,33.76499429791669,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.001, 'e': 0.00449627316094118}",30,18,25.808357175574372,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.001, 'e': 0.004385746657612689}",20,7,22.168520585048448,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.001, 'e': 0.0042779254197049775}",25,17,15.1273729199046,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.001, 'e': 0.004172743799782959}",20,11,15.242541238550896,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.001, 'e': 0.0040701377158961285}",20,6,22.456363266156387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.001, 'e': 0.003970044615588664}",25,14,21.44420961196351,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.001, 'e': 0.003872403440671029}",20,5,25.227510945133453,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.001, 'e': 0.0037771545927402376}",20,3,22.820667085023178,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.001, 'e': 0.00368423989943599}",25,14,19.684469470248544,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.001, 'e': 0.003593602581420091}",20,10,21.92256872496328,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.001, 'e': 0.0035051872200663383}",25,8,29.144811909488965,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.001, 'e': 0.0034189397258484323}",25,0,43.00956392583082,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
548,False,"{'a': 0.001, 'e': 0.003334807307413348}",20,0,33.14345498049175,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
549,False,"{'a': 0.001, 'e': 0.0032527384413277485}",20,13,12.8303213987571,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.001, 'e': 0.0031726828424851906}",25,9,24.374763464033535,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.001, 'e': 0.0030945914351618044}",25,5,35.494757811680905,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.001, 'e': 0.003018416324708423}",20,10,16.400859942404345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.001, 'e': 0.002944110769867139}",20,7,27.5710160739219,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.001, 'e': 0.0028716291557004006}",20,16,5.8256107114227795,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.001, 'e': 0.0028009269671209745}",20,9,19.974612636299373,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.001, 'e': 0.00273196076301106}",35,17,35.95212020251341,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.001, 'e': 0.002664688150919163}",25,13,23.207071902193828,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.001, 'e': 0.00259906776232335}",35,22,27.050198295732457,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.001, 'e': 0.002535059228449672}",20,9,22.780960832234943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.001, 'e': 0.002472623156634775}",30,19,21.22435452441547,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.001, 'e': 0.002411721107221694}",25,10,24.656456060473168,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.001, 'e': 0.0023523155709781465}",20,7,21.689598838545525,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.001, 'e': 0.002294369947026699}",20,12,14.840145595500505,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.001, 'e': 0.0022378485212763343}",20,4,25.252287466900427,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.001, 'e': 0.0021827164453451816}",30,13,31.101187893617077,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.001, 'e': 0.0021289397159641897}",25,2,41.93979687560993,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.001, 'e': 0.0020764851548518166}",20,3,29.96655826601859,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.001, 'e': 0.002025320389049884}",20,9,23.37606456076032,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.001, 'e': 0.0019754138317109138}",30,13,29.401082806011107,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.001, 'e': 0.001926734663327476}",25,8,32.615786631495986,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.001, 'e': 0.0018792528133941308}",25,8,34.428126964017196,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.001, 'e': 0.0018329389424928044}",30,13,29.752937826709537,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.001, 'e': 0.0017877644247925504}",20,10,19.64500353301365,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.001, 'e': 0.0017437013309547804}",20,14,10.884625689036366,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.001, 'e': 0.0017007224114352882}",30,14,26.007862968538383,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.001, 'e': 0.0016588010801744217}",20,12,17.653727258913094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.001, 'e': 0.0016179113986670246}",20,6,19.436694155370578,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.001, 'e': 0.0015780280604038629}",20,6,25.276753217534765,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.001, 'e': 0.0015391263756764}",20,2,30.127566156093376,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.001, 'e': 0.0015011822567369921}",35,21,23.741854655457804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.001, 'e': 0.001464172203306627}",20,11,18.36400855058976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.001, 'e': 0.0014280732884225738}",20,16,7.842864056765897,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.001, 'e': 0.001392863144618399}",20,16,6.965675520949459,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.001, 'e': 0.0013585199504289598}",30,18,22.55382988302653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.001, 'e': 0.0013250224172131615}",20,0,28.854870259649132,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
586,False,"{'a': 0.001, 'e': 0.0012923497762873386}",20,0,29.677354976034405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.001, 'e': 0.0012604817663623312}",25,3,35.66210476663237,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.001, 'e': 0.0012293986212774217}",20,11,14.876661872290086,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.001, 'e': 0.001199081058024441}",20,3,27.936815238939445,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.001, 'e': 0.0011695102650555152}",25,12,21.836001204158205,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.001, 'e': 0.001140667890867997}",30,18,19.958610227195994,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.001, 'e': 0.001112536032860321}",20,8,21.321265554460023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.001, 'e': 0.0010850972264526146}",20,8,24.54189442184089,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.001, 'e': 0.0010583344344660152}",30,16,24.653231821177137,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.001, 'e': 0.0010322310367548199}",25,12,26.359412411429922,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.001, 'e': 0.0010067708200856371}",25,8,36.52899712185276,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.001, 'e': 0.000981937968257909}",20,12,15.364994079660782,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.001, 'e': 0.0009577170524602404}",20,8,20.729938381269573,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.001, 'e': 0.0009340930218571076}",20,4,31.616065111697047,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.001, 'e': 0.0009110511944006456}",30,11,32.16675085868221,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.001, 'e': 0.0008885772478622894}",25,0,30.21990212129403,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
602,False,"{'a': 0.001, 'e': 0.0008666572110791973}",30,0,44.555141003848405,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.001, 'e': 0.0008452774554104719}",25,10,27.417392763476425,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.001, 'e': 0.0008244246863982957}",20,12,15.52567141787916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.001, 'e': 0.0008040859356292358}",20,9,25.54436761767376,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.001, 'e': 0.0007842485527910261}",30,10,35.89859786300463,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.001, 'e': 0.000764900197920285}",30,18,22.08850831249886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.001, 'e': 0.0007460288338366979}",20,10,20.067351028814493,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.001, 'e': 0.0007276227187592976}",25,5,32.141400444638435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
